,index,state,county,latitude,longitude
2623,2623,TX,Kleberg,27.3805286667,-97.8369416667
2624,2624,TX,Knox,33.5255465,-99.72810325
2625,2625,TX,La Salle,28.240466,-99.2079075
2626,2626,TX,Lamar,33.6428476429,-95.5376205
2627,2627,TX,Lamb,34.116178375,-102.3602255
2628,2628,TX,Lampasas,31.18894875,-98.20687425
2629,2629,TX,Lavaca,29.4140312857,-96.98311
2630,2630,TX,Lee,30.30670675,-96.952722
2631,2631,TX,Leon,31.2888538889,-96.0306653333
2632,2632,TX,Liberty,30.1356564545,-94.781362
2633,2633,TX,Limestone,31.54784,-96.5685058571
2634,2634,TX,Lipscomb,36.3448026,-100.2192254
2635,2635,TX,Live Oak,28.4040716,-98.0971744
2636,2636,TX,Llano,30.7409627143,-98.5397848571
2637,2637,TX,Loving,31.825466,-103.65528
2638,2638,TX,Lubbock,33.585966303,-101.87440703
2639,2639,TX,Lynn,33.16276175,-101.823924
2640,2640,TX,Madison,30.964581,-95.9161833333
2641,2641,TX,Marion,32.8008595,-94.327358
2642,2642,TX,Martin,32.254975,-101.872408
2643,2643,TX,Mason,30.72812575,-99.17263825
2644,2644,TX,Matagorda,28.8422579231,-95.9587938462
2645,2645,TX,Maverick,28.657793,-100.37881675
2646,2646,TX,Mcculloch,31.207693,-99.345739
2647,2647,TX,Mclennan,31.5465506364,-97.1789752424
2648,2648,TX,Mcmullen,28.350458,-98.56876
2649,2649,TX,Medina,29.3371656667,-99.0028328889
2650,2650,TX,Menard,30.916294,-99.8027376667
2651,2651,TX,Midland,31.9164830909,-102.066994182
2652,2652,TX,Milam,30.7784408889,-96.9660963333
2653,2653,TX,Mills,31.488327,-98.5899525
2654,2654,TX,Mitchell,32.360573,-100.900917
2655,2655,TX,Montague,33.6343804286,-97.7229111429
2656,2656,TX,Montgomery,30.2521285385,-95.4914493077
2657,2657,TX,Moore,35.9550445,-101.9084645
2658,2658,TX,Morris,33.087357,-94.7211398
2659,2659,TX,Motley,33.9956116667,-100.819228333
2660,2660,TX,Nacogdoches,31.63879775,-94.6622959167
2661,2661,TX,Navarro,32.0502168182,-96.5268999091
2662,2662,TX,Newton,30.7858461667,-93.7097791667
2663,2663,TX,Nolan,32.264325,-100.3820162
2664,2664,TX,Nueces,27.7641717609,-97.498160413
2665,2665,TX,Ochiltree,36.3592716667,-100.754771333
2666,2666,TX,Oldham,35.31165625,-102.4568325
2667,2667,TX,Orange,30.108035125,-93.877797625
2668,2668,TX,Palo Pinto,32.690464875,-98.341275
2669,2669,TX,Panola,32.1486437143,-94.3854021429
2670,2670,TX,Parker,32.8024918182,-97.8231436364
2671,2671,TX,Parmer,34.550199,-102.784538
2672,2672,TX,Pecos,30.7748826667,-102.582865333
2673,2673,TX,Polk,30.7789746,-94.8874701
2674,2674,TX,Potter,35.3377423889,-101.880710778
2675,2675,TX,Presidio,29.952867,-104.29111675
2676,2676,TX,Rains,32.8759335,-95.81112
2677,2677,TX,Randall,35.0592164444,-101.893293778
2678,2678,TX,Reagan,31.417011,-101.5423
2679,2679,TX,Real,29.7948673333,-99.8224286667
2680,2680,TX,Red River,33.5870446667,-95.0468506667
2681,2681,TX,Reeves,31.3938605,-103.560341667
2682,2682,TX,Refugio,28.2706528,-97.1766862
2683,2683,TX,Roberts,35.71814,-100.676817
2684,2684,TX,Robertson,31.0216021429,-96.5783308571
2685,2685,TX,Rockwall,32.91476325,-96.39019075
2686,2686,TX,Runnels,31.8285851667,-100.059588667
2687,2687,TX,Rusk,32.1649111538,-94.8396297692
2688,2688,TX,Sabine,31.3242373333,-93.8283393333
2689,2689,TX,San Augustine,31.4831,-94.147062
2690,2690,TX,San Jacinto,30.66302525,-95.17658625
2691,2691,TX,San Patricio,27.9554504,-97.4478119
2692,2692,TX,San Saba,31.1592606667,-98.7821586667
2693,2693,TX,Schleicher,30.912773,-100.676722
2694,2694,TX,Scurry,32.7344023333,-100.945110333
2695,2695,TX,Shackelford,32.6962355,-99.204843
2696,2696,TX,Shelby,31.875144,-94.2241662
2697,2697,TX,Sherman,36.340796,-102.073587
2698,2698,TX,Smith,32.3526122273,-95.27375
2699,2699,TX,Somervell,32.2432163333,-97.7205433333
2700,2700,TX,Starr,26.4964161111,-98.8000274444
2701,2701,TX,Stephens,32.7423715,-98.795297
2702,2702,TX,Sterling,31.882997,-101.030277
2703,2703,TX,Stonewall,33.159287,-100.2394915
2704,2704,TX,Sutton,30.579386,-100.671422
2705,2705,TX,Swisher,34.5539346667,-101.803647333
2706,2706,TX,Tarrant,32.79564925,-97.2749524583
2707,2707,TX,Taylor,32.3494096111,-99.8452753889
2708,2708,TX,Terrell,30.235774,-102.134762
2709,2709,TX,Terry,33.1867,-102.324115333
2710,2710,TX,Throckmorton,33.1163855,-99.0999725
2711,2711,TX,Titus,33.19212225,-95.00713925
2712,2712,TX,Tom Green,31.4070400625,-100.47559525
2713,2713,TX,Travis,30.3151760471,-97.7560923882
2714,2714,TX,Trinity,31.0659011667,-95.1683355
2715,2715,TX,Tyler,30.7690326667,-94.3830542222
2716,2716,TX,Upshur,32.7216165,-94.860335
2717,2717,TX,Upton,31.251319,-102.032642667
2718,2718,TX,Uvalde,29.2996568333,-99.6893281667
2719,2719,TX,Val Verde,29.5449371429,-101.034152571
2720,2720,TX,Van Zandt,32.6192481429,-95.8134927143
2721,2721,TX,Victoria,28.7898057273,-96.9729070909
2722,2722,TX,Walker,30.7590450909,-95.5444839091
2723,2723,TX,Waller,29.9749978,-95.9954818
2724,2724,TX,Ward,31.4849123333,-103.090054167
2725,2725,TX,Washington,30.2164254,-96.358779
2726,2726,TX,Webb,27.5305569091,-99.3927517273
2727,2727,TX,Wharton,29.3056158462,-96.1736501538
2728,2728,TX,Wheeler,35.4317866,-100.2782142
2729,2729,TX,Wichita,33.9454557692,-98.5829269231
2730,2730,TX,Wilbarger,34.1816752,-99.2009354
2731,2731,TX,Willacy,26.456745,-97.6366428333
2732,2732,TX,Williamson,30.63338156,-97.6106556
2733,2733,TX,Wilson,29.2268528333,-98.0305291667
2734,2734,TX,Winkler,31.781836,-103.134624
2735,2735,TX,Wise,33.2096552,-97.6171462
2736,2736,TX,Wood,32.7961447143,-95.4516931429
2737,2737,TX,Yoakum,33.1093256667,-102.838574667
2738,2738,TX,Young,33.1886814,-98.670344
2739,2739,TX,Zapata,26.9878,-99.25793
2740,2740,TX,Zavala,28.8657616667,-99.7632856667
2741,2741,UT,Beaver,38.2679315,-112.93889425
2742,2742,UT,Box Elder,41.6871916667,-112.299762333
2743,2743,UT,Cache,41.7821501579,-111.902067579
2744,2744,UT,Carbon,39.6022354286,-110.605601429
2745,2745,UT,Daggett,40.963177,-109.568886
2746,2746,UT,Davis,40.9764224286,-111.967623214
2747,2747,UT,Duchesne,40.3071681667,-110.40365625
2748,2748,UT,Emery,39.1880784444,-110.939412889
2749,2749,UT,Garfield,37.7892653,-111.5763946
2750,2750,UT,Grand,38.8600513333,-109.590068667
2751,2751,UT,Iron,37.7324098,-113.2250516
2752,2752,UT,Juab,39.767306,-111.952562
2753,2753,UT,Kane,37.3409761667,-112.474781667
2754,2754,UT,Millard,39.2009015833,-112.557033167
2755,2755,UT,Morgan,41.0796695,-111.5948525
2756,2756,UT,Piute,38.2836346,-112.2022676
2757,2757,UT,Rich,41.7311615,-111.274335
2758,2758,UT,Salt Lake,40.6819677123,-111.895290521
2759,2759,UT,San Juan,37.6467846667,-109.751362111
2760,2760,UT,Sanpete,39.3355957333,-111.660062933
2761,2761,UT,Sevier,38.7654454167,-112.033017667
2762,2762,UT,Summit,40.7851885556,-111.409602111
2763,2763,UT,Tooele,40.444559,-112.84240525
2764,2764,UT,Uintah,40.3355005,-109.6724218
2765,2765,UT,Utah,40.22035325,-111.691039375
2766,2766,UT,Wasatch,40.4725346667,-111.409410333
2767,2767,UT,Washington,37.2781272273,-113.420809182
2768,2768,UT,Wayne,38.3374176667,-111.380007833
2769,2769,UT,Weber,41.2400547059,-111.952129
2770,2770,VA,Accomack,37.792352875,-75.655392075
2771,2771,VA,Albemarle,38.0106514118,-78.5694942941
2772,2772,VA,Alexandria City,38.816728,-77.0828155385
2773,2773,VA,Alleghany,37.7943636667,-79.8364126667
2774,2774,VA,Amelia,37.336652,-78.0168636667
2775,2775,VA,Amherst,37.5434114,-79.1031652
2776,2776,VA,Appomattox,37.36367375,-78.84485075
2777,2777,VA,Arlington,38.8750547273,-77.1000761515
2778,2778,VA,Augusta,38.1486284286,-79.1155819048
2779,2779,VA,Bath,38.0431374,-79.7634122
2780,2780,VA,Bedford,37.32541825,-79.5402825833
2781,2781,VA,Bedford City,37.336027,-79.522585
2782,2782,VA,Bland,37.127348,-81.15842
2783,2783,VA,Botetourt,37.485246,-79.8394813636
2784,2784,VA,Bristol,36.689653,-82.07032375
2785,2785,VA,Brunswick,36.755178,-77.864299
2786,2786,VA,Buchanan,37.2860656875,-82.0319495625
2787,2787,VA,Buckingham,37.525511,-78.511054
2788,2788,VA,Buena Vista City,37.730001,-79.355121
2789,2789,VA,Campbell,37.2076558182,-79.1414567273
2790,2790,VA,Caroline,38.0644713,-77.3337092
2791,2791,VA,Carroll,36.6952925714,-80.6772284286
2792,2792,VA,Charles City,37.3668375,-77.0539275
2793,2793,VA,Charlotte,36.9987255,-78.6491103
2794,2794,VA,Charlottesville City,38.0376415,-78.48540375
2795,2795,VA,Chesapeake City,36.7416015556,-76.2706018889
2796,2796,VA,Chesterfield,37.4123021667,-77.5663134167
2797,2797,VA,Clarke,39.10705175,-78.008049
2798,2798,VA,Clifton Forge City,37.824232,-79.823119
2799,2799,VA,Colonial Heights City,37.26219,-77.396989
2800,2800,VA,Covington City,37.780216,-79.986963
2801,2801,VA,Craig,37.493596,-80.180455
2802,2802,VA,Culpeper,38.4726976667,-77.9422230833
2803,2803,VA,Cumberland,37.5830535,-78.1765455
2804,2804,VA,Danville City,36.591591,-79.40995775
2805,2805,VA,Dickenson,37.1421246667,-82.3571783333
2806,2806,VA,Dinwiddie,37.095801,-77.6451131111
2807,2807,VA,Emporia City,36.694745,-77.535517
2808,2808,VA,Essex,37.9318002222,-76.9304986667
2809,2809,VA,Fairfax,38.8399711154,-77.2635092692
2810,2810,VA,Fairfax City,38.8533473333,-77.297094
2811,2811,VA,Falls Church City,38.8845565,-77.172902
2812,2812,VA,Fauquier,38.7439645833,-77.8089672917
2813,2813,VA,Floyd,36.954175,-80.3599582
2814,2814,VA,Fluvanna,37.8788506,-78.2894714
2815,2815,VA,Franklin,36.9894561,-79.8800424
2816,2816,VA,Franklin City,36.682635,-76.942233
2817,2817,VA,Frederick,39.2028799091,-78.2409421818
2818,2818,VA,Fredericksburg City,38.2976843333,-77.487756
2819,2819,VA,Galax City,36.660281,-80.913605
2820,2820,VA,Giles,37.3386276,-80.696886
2821,2821,VA,Gloucester,37.3858819412,-76.5095172941
2822,2822,VA,Goochland,37.7375104615,-77.8986620769
2823,2823,VA,Grayson,36.6724762857,-81.285279
2824,2824,VA,Greene,38.29283325,-78.4805435
2825,2825,VA,Greensville,36.658643,-77.562033
2826,2826,VA,Halifax,36.7508260909,-78.9070448182
2827,2827,VA,Hampton City,37.0522375714,-76.3606203571
2828,2828,VA,Hanover,37.7609562,-77.493295
2829,2829,VA,Harrisonburg City,38.4318375,-78.875655
2830,2830,VA,Henrico,37.5649653333,-77.440112
2831,2831,VA,Henry,36.6818025714,-79.9155274286
2832,2832,VA,Highland,38.385967,-79.559157
2833,2833,VA,Hopewell City,37.286676,-77.296596
2834,2834,VA,Isle Of Wight,36.9048211111,-76.6753562222
2835,2835,VA,James City,37.3099,-76.7743512
2836,2836,VA,King And Queen,37.6739738,-76.8810881
2837,2837,VA,King George,38.2798302857,-77.1535892857
2838,2838,VA,King William,37.704283,-77.07697925
2839,2839,VA,Lancaster,37.7263689,-76.476736
2840,2840,VA,Lee,36.7421394444,-83.1571817778
2841,2841,VA,Lexington City,37.779976,-79.443495
2842,2842,VA,Loudoun,39.0738931667,-77.6222028889
2843,2843,VA,Louisa,37.94609225,-77.9078445
2844,2844,VA,Lunenburg,36.9433232,-78.1975652
2845,2845,VA,Lynchburg City,37.395438875,-79.178439875
2846,2846,VA,Madison,38.4176011111,-78.2861333333
2847,2847,VA,Manassas City,38.752369,-77.4893386667
2848,2848,VA,Manassas Park City,38.770823,-77.449443
2849,2849,VA,Martinsville City,36.68000275,-79.865441
2850,2850,VA,Mathews,37.398996,-76.29497
2851,2851,VA,Mecklenburg,36.6737048,-78.4054693
2852,2852,VA,Middlesex,37.6172991667,-76.46228375
2853,2853,VA,Montgomery,37.1561779091,-80.3856472727
2854,2854,VA,Nelson,37.7803669333,-78.8965716667
2855,2855,VA,New Kent,37.4904628,-77.0067116
2856,2856,VA,Newport News City,37.1214867273,-76.5061031818
2857,2857,VA,Norfolk City,36.9071604167,-76.253810875
2858,2858,VA,Northampton,37.3612384375,-75.911769875
2859,2859,VA,Northumberland,37.885161125,-76.4030815
2860,2860,VA,Norton City,36.93767,-82.622624
2861,2861,VA,Nottoway,37.14493525,-78.0787405
2862,2862,VA,Orange,38.2466034444,-78.048517
2863,2863,VA,Page,38.6235265,-78.49692025
2864,2864,VA,Patrick,36.6718535,-80.294770375
2865,2865,VA,Petersburg City,37.204715,-77.3911155
2866,2866,VA,Pittsylvania,36.805763,-79.4058489231
2867,2867,VA,Poquoson City,37.132326,-76.365419
2868,2868,VA,Portsmouth City,36.84383175,-76.350777
2869,2869,VA,Powhatan,37.5474615,-77.9108615
2870,2870,VA,Prince Edward,37.2592672857,-78.4300314286
2871,2871,VA,Prince George,37.2065143333,-77.2707523333
2872,2872,VA,Prince William,38.6995768889,-77.4490265
2873,2873,VA,Pulaski,37.0891185,-80.687614625
2874,2874,VA,Radford,37.127016,-80.5558246667
2875,2875,VA,Rappahannock,38.7040621,-78.1221701
2876,2876,VA,Richmond,37.916931,-76.6624308
2877,2877,VA,Richmond City,37.5294932353,-77.4816051471
2878,2878,VA,Roanoke,37.2701571667,-80.056605
2879,2879,VA,Roanoke City,37.2735625641,-79.9543860256
2880,2880,VA,Rockbridge,37.8301726667,-79.4097726667
2881,2881,VA,Rockingham,38.49124,-78.8587403
2882,2882,VA,Russell,36.9662625714,-82.0002132857
2883,2883,VA,Salem,37.288323,-80.067237
2884,2884,VA,Scott,36.7167714286,-82.5839515714
2885,2885,VA,Shenandoah,38.8752824615,-78.5702247692
2886,2886,VA,Smyth,36.851665,-81.5453857143
2887,2887,VA,Southampton,36.70184075,-77.163435375
2888,2888,VA,Spotsylvania,38.1825538333,-77.6195395
2889,2889,VA,Stafford,38.4207106667,-77.476463
2890,2890,VA,Staunton City,38.1583215,-79.063987
2891,2891,VA,Suffolk City,36.77515225,-76.606894625
2892,2892,VA,Surry,37.1205502,-76.909038
2893,2893,VA,Sussex,36.9097882857,-77.237371
2894,2894,VA,Tazewell,37.140261,-81.5641742778
2895,2895,VA,Virginia Beach City,36.8217064762,-76.0763265714
2896,2896,VA,Warren,38.921048,-78.19077125
2897,2897,VA,Washington,36.718025625,-81.92496425
2898,2898,VA,Waynesboro City,38.065794,-78.903445
2899,2899,VA,Westmoreland,38.1027388,-76.735563
2900,2900,VA,Williamsburg City,37.310451,-76.746769
2901,2901,VA,Winchester City,39.1686355,-78.1686015
2902,2902,VA,Wise,36.9526664444,-82.6304927778
2903,2903,VA,Wythe,36.8749448889,-81.0682696667
2904,2904,VA,York,37.2005465714,-76.4793564286
2905,2905,VT,Addison,44.0462731111,-73.1331507778
2906,2906,VT,Bennington,43.0183255882,-73.1006355882
2907,2907,VT,Caledonia,44.4660496364,-72.0778667727
2908,2908,VT,Chittenden,44.4627,-73.06321064
2909,2909,VT,Essex,44.7110085833,-71.7431744167
2910,2910,VT,Franklin,44.8618414444,-72.9000394444
2911,2911,VT,Grand Isle,44.822195,-73.3030106
2912,2912,VT,Lamoille,44.6210682143,-72.6584294286
2913,2913,VT,Orange,43.9874477308,-72.3660754615
2914,2914,VT,Orleans,44.8080592174,-72.2439155217
2915,2915,VT,Rutland,43.5494388333,-73.0247636667
2916,2916,VT,Washington,44.2458929,-72.5928259
2917,2917,VT,Windham,43.0055064667,-72.6997059667
2918,2918,VT,Windsor,43.5784546316,-72.5431592895
2919,2919,WA,Adams,46.8739965714,-118.613338429
2920,2920,WA,Asotin,46.221801,-117.174334333
2921,2921,WA,Benton,46.1402458889,-119.408499556
2922,2922,WA,Chelan,47.6903827857,-120.365871857
2923,2923,WA,Clallam,48.1131643636,-124.078511636
2924,2924,WA,Clark,45.7392035417,-122.546880958
2925,2925,WA,Columbia,46.4527555,-118.02595
2926,2926,WA,Cowlitz,46.1467934545,-122.733005455
2927,2927,WA,Douglas,47.602796,-119.935173286
2928,2928,WA,Ferry,48.7990453333,-118.399775
2929,2929,WA,Franklin,46.5017408333,-118.929996333
2930,2930,WA,Garfield,46.475341,-117.537763
2931,2931,WA,Grant,47.2984605625,-119.387740812
2932,2932,WA,Grays Harbor,47.1144915714,-123.816482952
2933,2933,WA,Island,48.1325912857,-122.563718
2934,2934,WA,Jefferson,47.9122327143,-122.80572
2935,2935,WA,King,47.4800786726,-121.89642931
2936,2936,WA,Kitsap,47.6451999615,-122.631426154
2937,2937,WA,Kittitas,47.1117486667,-120.737365556
2938,2938,WA,Klickitat,45.8159048667,-121.111681667
2939,2939,WA,Lewis,46.5690954091,-122.684384182
2940,2940,WA,Lincoln,47.5755908333,-118.345470583
2941,2941,WA,Mason,47.3733386667,-123.094442667
2942,2942,WA,Okanogan,48.4433770526,-119.647604316
2943,2943,WA,Pacific,46.4907435,-123.882142714
2944,2944,WA,Pend Oreille,48.5271806667,-117.309281
2945,2945,WA,Pierce,47.1363681266,-122.337446481
2946,2946,WA,San Juan,48.5697928889,-122.956416778
2947,2947,WA,Skagit,48.4745342857,-122.130319071
2948,2948,WA,Skamania,45.714469,-121.83416675
2949,2949,WA,Snohomish,47.9262141471,-122.021190647
2950,2950,WA,Spokane,47.6546726111,-117.38331887
2951,2951,WA,Stevens,48.289588,-117.889097444
2952,2952,WA,Thurston,46.9671036,-122.8173401
2953,2953,WA,Wahkiakum,46.29511225,-123.50080925
2954,2954,WA,Walla Walla,46.156554,-118.46478775
2955,2955,WA,Whatcom,48.8450901176,-122.356514059
2956,2956,WA,Whitman,46.9086955,-117.469036458
2957,2957,WA,Yakima,46.5137586154,-120.512800577
2958,2958,WI,Adams,43.9746756,-89.8155436
2959,2959,WI,Ashland,46.4613626667,-90.675662
2960,2960,WI,Barron,45.4453870667,-91.8793940667
2961,2961,WI,Bayfield,46.636739,-91.1438870909
2962,2962,WI,Brown,44.4938532105,-88.002713
2963,2963,WI,Buffalo,44.3379328333,-91.775123
2964,2964,WI,Burnett,45.8439808,-92.3657726
2965,2965,WI,Calumet,44.1029932222,-88.1810955556
2966,2966,WI,Chippewa,45.0572518,-91.2656087
2967,2967,WI,Clark,44.7888708571,-90.5722014286
2968,2968,WI,Columbia,43.4627727857,-89.2557997143
2969,2969,WI,Crawford,43.2326526,-90.9582442
2970,2970,WI,Dane,43.0787639016,-89.4026796557
2971,2971,WI,Dodge,43.4017238696,-88.670810087
2972,2972,WI,Door,45.0585307273,-87.2164605455
2973,2973,WI,Douglas,46.5128704545,-91.8710491818
2974,2974,WI,Dunn,44.9861414167,-91.92164675
2975,2975,WI,Eau Claire,44.7486932857,-91.316119
2976,2976,WI,Florence,45.8346106667,-88.461134
2977,2977,WI,Fond Du Lac,43.7592762,-88.528346
2978,2978,WI,Forest,45.580249,-88.7117372
2979,2979,WI,Grant,42.8574328261,-90.731696
2980,2980,WI,Green,42.6669585,-89.6037565
2981,2981,WI,Green Lake,43.7778851429,-89.0937647143
2982,2982,WI,Iowa,42.9933227692,-90.1429166923
2983,2983,WI,Iron,46.3568918571,-90.287383
2984,2984,WI,Jackson,44.3230997143,-90.9072054286
2985,2985,WI,Jefferson,43.0423828,-88.7407831
2986,2986,WI,Juneau,43.883344,-90.1237449
2987,2987,WI,Kenosha,42.5602336316,-87.9974998947
2988,2988,WI,Kewaunee,44.54306525,-87.610211
2989,2989,WI,La Crosse,43.905643,-91.1205723333
2990,2990,WI,Lafayette,42.6365272222,-90.079518
2991,2991,WI,Langlade,45.2828407273,-89.0145159091
2992,2992,WI,Lincoln,45.3280732,-89.6982616
2993,2993,WI,Manitowoc,44.1217733529,-87.774454
2994,2994,WI,Marathon,44.887431,-89.7130215789
2995,2995,WI,Marinette,45.3585745385,-88.0042090769
2996,2996,WI,Marquette,43.7871071429,-89.445438
2997,2997,WI,Menominee,44.877695,-88.5968425
2998,2998,WI,Milwaukee,43.0305785741,-87.91316
2999,2999,WI,Monroe,43.9331818,-90.567612
3000,3000,WI,Oconto,44.9879747273,-88.2491017273
3001,3001,WI,Oneida,45.7342242,-89.5819569
3002,3002,WI,Outagamie,44.3851462381,-88.4481105238
3003,3003,WI,Ozaukee,43.362661375,-87.9518935
3004,3004,WI,Pepin,44.56511775,-92.06462575
3005,3005,WI,Pierce,44.7155577273,-92.426205
3006,3006,WI,Polk,45.4093207143,-92.4932642143
3007,3007,WI,Portage,44.4895967273,-89.4693326364
3008,3008,WI,Price,45.6273755,-90.378918875
3009,3009,WI,Racine,42.7383831176,-87.9236324706
3010,3010,WI,Richland,43.3478216667,-90.3723096667
3011,3011,WI,Rock,42.670715,-89.0719002857
3012,3012,WI,Rusk,45.441630625,-91.04268325
3013,3013,WI,Saint Croix,45.0240964167,-92.4358803333
3014,3014,WI,Sauk,43.4047916667,-89.9491868667
3015,3015,WI,Sawyer,45.82094525,-91.268087125
3016,3016,WI,Shawano,44.8033699333,-88.7321244
3017,3017,WI,Sheboygan,43.7036071875,-87.88296625
3018,3018,WI,Taylor,45.209449,-90.461159875
3019,3019,WI,Trempealeau,44.2785260833,-91.36002625
3020,3020,WI,Vernon,43.5979343636,-90.8493684545
3021,3021,WI,Vilas,46.0683835455,-89.5255164545
3022,3022,WI,Walworth,42.630725875,-88.5259606875
3023,3023,WI,Washburn,45.896978,-91.773787
3024,3024,WI,Washington,43.356266,-88.2067574167
3025,3025,WI,Waukesha,43.0280641613,-88.2798054516
3026,3026,WI,Waupaca,44.45843425,-88.942414625
3027,3027,WI,Waushara,44.1272515556,-89.2323904444
3028,3028,WI,Winnebago,44.0752073125,-88.6620964375
3029,3029,WI,Wood,44.47145475,-89.9964096875
3030,3030,WV,Barbour,39.0947202857,-80.000361
3031,3031,WV,Berkeley,39.4347241111,-78.0278581111
3032,3032,WV,Boone,38.0333155,-81.7211717857
3033,3033,WV,Braxton,38.686628,-80.7038213571
3034,3034,WV,Brooke,40.2729222857,-80.5998084286
3035,3035,WV,Cabell,38.4143164,-82.2850417778
3036,3036,WV,Calhoun,38.840232,-81.12735375
3037,3037,WV,Clay,38.4619247059,-81.0750942353
3038,3038,WV,Doddridge,39.2759812,-80.7306918
3039,3039,WV,Fayette,38.0438776522,-81.1035715
3040,3040,WV,Gilmer,38.91592375,-80.8312621667
3041,3041,WV,Grant,39.05594075,-79.197171125
3042,3042,WV,Greenbrier,37.9365857692,-80.4599364231
3043,3043,WV,Hampshire,39.3001241176,-78.6592704118
3044,3044,WV,Hancock,40.5421762,-80.5817574
3045,3045,WV,Hardy,39.011644,-78.79272275
3046,3046,WV,Harrison,39.2871105217,-80.3638215652
3047,3047,WV,Jackson,38.8304746429,-81.7286297857
3048,3048,WV,Jefferson,39.319264,-77.86253175
3049,3049,WV,Kanawha,38.3054136951,-81.5501095732
3050,3050,WV,Lewis,39.0096464444,-80.5014605556
3051,3051,WV,Lincoln,38.1943477143,-82.0203568571
3052,3052,WV,Logan,37.833621,-81.9428683529
3053,3053,WV,Marion,39.5145787222,-80.2245859444
3054,3054,WV,Marshall,39.93177025,-80.660958875
3055,3055,WV,Mason,38.7813626667,-82.0436316667
3056,3056,WV,Mcdowell,37.38217624,-81.6305766
3057,3057,WV,Mercer,37.41829615,-81.1480409
3058,3058,WV,Mineral,39.4905465,-78.881814625
3059,3059,WV,Mingo,37.73601,-82.1292242963
3060,3060,WV,Monongalia,39.614557381,-80.0337202857
3061,3061,WV,Monroe,37.5372590833,-80.53461875
3062,3062,WV,Morgan,39.5652273333,-78.345524
3063,3063,WV,Nicholas,38.3028772105,-80.8240426842
3064,3064,WV,Ohio,40.10796375,-80.60757575
3065,3065,WV,Pendleton,38.680203875,-79.350268
3066,3066,WV,Pleasants,39.3919565,-81.2358675
3067,3067,WV,Pocahontas,38.3454076364,-80.017458
3068,3068,WV,Preston,39.4668987333,-79.6779209333
3069,3069,WV,Putnam,38.5027083333,-81.90236325
3070,3070,WV,Raleigh,37.76718164,-81.25187618
3071,3071,WV,Randolph,38.7886789048,-79.8381085714
3072,3072,WV,Ritchie,39.2009937273,-81.0596565455
3073,3073,WV,Roane,38.7186257273,-81.3414841818
3074,3074,WV,Summers,37.650329,-80.8773863077
3075,3075,WV,Taylor,39.3435444,-80.0429532
3076,3076,WV,Tucker,39.1196321667,-79.5532736667
3077,3077,WV,Tyler,39.4805993333,-80.9251276667
3078,3078,WV,Upshur,38.9034623,-80.2267914
3079,3079,WV,Wayne,38.2076939333,-82.4573216
3080,3080,WV,Webster,38.50344825,-80.496298
3081,3081,WV,Wetzel,39.5864983077,-80.6792523077
3082,3082,WV,Wirt,39.0388204,-81.3736992
3083,3083,WV,Wood,39.2435355625,-81.5224876875
3084,3084,WV,Wyoming,37.611119,-81.5421412703
3085,3085,WY,Albany,41.4982569091,-105.685233273
3086,3086,WY,Big Horn,44.5378703333,-108.167645333
3087,3087,WY,Campbell,44.3437361429,-105.524660286
3088,3088,WY,Carbon,41.4958376667,-106.964763667
3089,3089,WY,Converse,42.8687404,-105.3458558
3090,3090,WY,Crook,44.557856375,-104.522490125
3091,3091,WY,Fremont,43.1219846154,-108.637008846
3092,3092,WY,Goshen,42.1058085556,-104.353507778
3093,3093,WY,Hot Springs,43.7832643333,-108.339508
3094,3094,WY,Johnson,43.9765755,-106.53664175
3095,3095,WY,Laramie,41.2742679412,-104.617453824
3096,3096,WY,Lincoln,42.5219734375,-110.773796813
3097,3097,WY,Natrona,42.968256,-106.556278214
3098,3098,WY,Niobrara,42.88741625,-104.455067
3099,3099,WY,Park,44.6070201429,-109.262424714
3100,3100,WY,Platte,42.162897,-104.865801
3101,3101,WY,Sheridan,44.7722714167,-106.82782875
3102,3102,WY,Sublette,42.8922265,-109.9943645
3103,3103,WY,Sweetwater,41.7158198333,-108.986565583
3104,3104,WY,Teton,43.619473,-110.701919
3105,3105,WY,Uinta,41.2113602857,-110.471143571
3106,3106,WY,Washakie,43.958396,-107.8360595
3107,3107,WY,Weston,43.9158405,-104.5292555
