,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc,Rank,Population,latitude,longitude,distance_100000,distance_300000,distance_500000,distance_1000000,Angle,Angle_Rad,Angle_Deg
2259.0,PA,Pike County,0.26,16035,9247,784,26066,61.5,35.5,3.1,893.0,56899.0,41.3638575,-74.994252,37.69989777,58.2775359,73.70666035,108.0644336,74.9299378551,1.30777412389,74.9299378551
2260.0,PA,Potter County,0.636,6247,1300,230,7777,80.3,16.7,2.9,1944.0,17577.0,41.77828983,-77.9012455,98.58355832,128.815384,128.815384,237.2744221,-50.505807882,0.881492638921,50.505807882
2261.0,PA,Schuylkill County,0.433,43937,16724,2089,62750,70.0,26.7,3.3,430.0,147063.0,40.73221511,-76.23264409,0.0,45.65246426,74.59947241,124.6695065,64.3419011066,-1.1229780213,-64.3419011066
2262.0,PA,Snyder County,0.473,11710,3991,632,16333,71.7,24.4,3.9,1176.0,39672.0,40.778159,-77.01875833,40.97616234,96.5376414,103.2671476,182.9710947,-61.7707900876,-1.07810366859,-61.7707900876
2263.0,PA,Somerset County,0.559,27347,7367,1016,35730,76.5,20.6,2.9,709.0,76957.0,40.01498915,-79.03142744,54.57315797,54.88097126,96.07718702,96.07718702,-56.013330744,0.977617046491,56.013330744
2264.0,PA,Sullivan County,0.493,2318,756,94,3168,73.2,23.9,3.0,2727.0,6461.0,41.478581,-76.4572205,45.21777134,53.74826299,158.497076,199.2217206,60.4620456716,-1.05526176946,-60.4620456716
2265.0,PA,Susquehanna County,0.428,13295,5065,840,19200,69.2,26.4,4.4,1118.0,42696.0,41.82449529,-75.69359593,41.91209976,78.50806734,150.9377461,185.5830104,64.6592980761,1.12851764346,64.6592980761
2266.0,PA,Tioga County,0.536,12928,3642,764,17334,74.6,21.0,4.5,1121.0,42577.0,41.87497713,-77.21187693,70.57171209,130.2388899,144.6288803,272.688383,-57.5882456063,1.00510449628,57.5882456063
2267.0,PA,Union County,0.256,10605,6138,657,17400,60.9,35.3,3.8,1070.0,44952.0,40.9541205,-76.98115475,36.1207161,86.70761106,117.2231756,190.1139516,-75.1671520792,-1.31191429313,-75.1671520792
2268.0,PA,Venango County,0.423,15254,5889,953,22096,69.0,26.7,4.3,921.0,54272.0,41.37419045,-79.77966818,43.57440546,111.5817418,111.5817418,111.5817418,64.9758645568,-1.13404277085,-64.9758645568
2269.0,PA,Warren County,0.409,12032,4828,764,17624,68.3,27.4,4.4,1150.0,41146.0,41.85346653,-79.27648107,45.13007723,110.2585921,110.2585921,174.9388515,65.8579681677,1.1494383832,65.8579681677
2270.0,PA,Washington County,0.253,58941,34436,3568,96945,60.8,35.5,3.6,301.0,208716.0,40.17654416,-80.12848169,0.0,24.69803756,24.69803756,24.69803756,75.344891983,-1.31501643966,-75.344891983
2271.0,PA,Wayne County,0.397,15269,6398,698,22365,68.3,28.6,3.2,955.0,51955.0,41.55938972,-75.28834972,32.63858423,73.68704381,106.2909851,140.8259176,-66.6092325482,1.16255042019,66.6092325482
2272.0,PA,Westmoreland County,0.314,116427,59506,5807,181740,64.1,32.7,3.2,183.0,363395.0,40.31861844,-79.53978194,0.0,0.0,43.91814832,43.91814832,71.6995447333,-1.25139312778,-71.6995447333
2273.0,PA,Wyoming County,0.386,8375,3573,470,12418,67.4,28.8,3.8,1488.0,28125.0,41.518148,-75.90802557,22.86421445,41.14576392,149.4601709,181.1223725,-67.2941644762,1.17450473749,67.2941644762
2274.0,PA,York County,0.293,126933,67428,8792,203153,62.5,33.2,4.3,155.0,437846.0,39.91737992,-76.70117203,0.0,0.0,42.08127763,92.4024069,72.9623527058,-1.27343328472,-72.9623527058
2275.0,RI,Bristol County,-0.228,8910,14532,1283,24725,36.0,58.8,5.2,998.0,49144.0,41.71386225,-71.28378025,18.47400668,18.47400668,18.47400668,79.03335927,103.179351928,-1.80081941122,-103.179351928
2276.0,RI,Kent County,0.007,38141,37582,4099,79822,47.8,47.1,5.2,381.0,164843.0,41.67662283,-71.582624,0.0,23.57636798,23.57636798,89.31358559,89.5989262679,-1.56379626963,-89.5989262679
2277.0,RI,Newport County,-0.194,14975,22680,2158,39813,37.6,57.0,5.4,674.0,82036.0,41.53674671,-71.26674543,30.57263675,34.23421277,34.23421277,98.47955156,101.186312302,-1.76603430761,-101.186312302
2278.0,RI,Providence County,-0.212,90321,141597,10261,242179,37.3,58.5,4.2,101.0,628323.0,41.88526048,-71.53040097,0.0,0.0,0.0,66.38369401,102.239583156,-1.78441735194,-102.239583156
2279.0,RI,Washington County,-0.101,27074,33511,3663,64248,42.1,52.2,5.6,488.0,125946.0,41.44650733,-71.63194038,0.0,49.45919884,49.45919884,114.6852965,-95.7967578206,1.67196883671,95.7967578206
2280.0,SC,Abbeville County,0.283,6742,3712,270,10724,62.9,34.6,2.5,1604.0,25101.0,34.2571918,-82.4671762,34.39359331,72.57531708,148.1097074,461.9312071,-73.5606640162,1.28387578704,73.5606640162
2281.0,SC,Aiken County,0.275,45981,25426,3366,74773,61.5,34.0,4.5,384.0,162812.0,33.51880638,-81.70667294,0.0,85.84791689,210.5062011,507.1904635,74.0379858372,1.2922066244,74.0379858372
2282.0,SC,Allendale County,-0.541,788,2722,68,3578,22.0,76.1,1.8,2444.0,9988.0,33.004915,-81.2635332,70.3796764,115.6038601,254.4875921,491.0244497,-122.751739155,2.1424220108,122.751739155
2283.0,SC,Anderson County,0.437,56109,21040,3147,80296,69.9,26.2,3.9,335.0,189355.0,34.52791327,-82.64948664,0.0,48.6618191,142.2408133,445.4064537,64.0873745768,-1.11853569532,-64.0873745768
2284.0,SC,Bamberg County,-0.272,2197,3886,112,6195,35.5,62.7,1.8,2059.0,15763.0,33.17777825,-81.0687915,56.92683521,94.09642869,233.1632733,511.2668514,105.783313229,1.84626710952,105.783313229
2285.0,SC,Barnwell County,0.052,4888,4395,196,9479,51.6,46.4,2.2,1722.0,22212.0,33.318709,-81.376907,37.85844954,85.53984099,222.3374811,519.3319323,87.0192751214,1.51877286357,87.0192751214
2286.0,SC,Beaufort County,0.143,39986,29577,3207,72770,54.9,40.6,4.4,371.0,168049.0,32.4150499,-80.7092219,0.0,84.20305712,244.8326595,431.5392787,-81.7785192787,-1.42730441882,-81.7785192787
2287.0,SC,Berkeley County,0.174,44223,30492,4204,78919,56.0,38.6,5.3,334.0,189781.0,33.18214753,-79.94785973,0.0,39.90334057,245.2674842,515.1635231,-79.9795304514,1.39590614058,79.9795304514
2288.0,SC,Calhoun County,0.028,3785,3569,199,7553,50.1,47.3,2.7,2116.0,14910.0,33.633524,-80.787987,47.46829042,47.79096263,181.5578096,473.0902378,-88.3955084735,-1.54279266684,-88.3955084735
2289.0,SC,Charleston County,-0.078,75233,89048,11569,175850,42.8,50.6,6.5,182.0,365162.0,32.82236579,-79.95205614,0.0,0.0,283.1859741,492.5357918,94.4736148916,1.64887563612,94.4736148916
2290.0,SC,Cherokee County,0.417,15165,6089,500,21754,69.7,28.0,2.2,906.0,55662.0,35.05751,-81.5640115,35.38932019,71.37745248,71.37745248,344.3959131,65.3546706996,1.14065418526,65.3546706996
2291.0,SC,Chester County,0.049,7272,6582,348,14202,51.2,46.3,2.5,1374.0,32546.0,34.692049,-81.022589,33.81201785,66.61255066,66.61255066,363.8810778,87.1913821231,1.52177669741,87.1913821231
2292.0,SC,Chesterfield County,0.143,9576,7125,427,17128,55.9,41.6,2.5,1047.0,46103.0,34.67298286,-80.20833743,47.646718,86.89968633,86.89968633,351.3830999,81.7785192787,1.42730441882,81.7785192787
2293.0,SC,Clarendon County,-0.026,7246,7635,275,15156,47.8,50.4,1.9,1317.0,34357.0,33.685547,-80.1911428,36.09793504,84.17804689,185.1350007,460.4095996,91.4898581569,-1.59679925702,-91.4898581569
2294.0,SC,Colleton County,0.085,9083,7616,532,17231,52.7,44.2,3.1,1214.0,38153.0,32.875592,-80.64562417,31.13762403,65.19402127,266.100804,482.8788554,85.1239751304,-1.48569363841,-85.1239751304
2295.0,SC,Darlington County,0.037,14973,13866,797,29636,50.5,46.8,2.6,779.0,68139.0,34.330535,-79.9985796,46.07397889,98.80254635,128.7325109,387.9843015,-87.8795721593,1.53378787942,87.8795721593
2296.0,SC,Dillon County,-0.017,5637,5832,227,11696,48.2,49.9,2.0,1403.0,31446.0,34.42829088,-79.358026,35.28509637,91.42417655,162.9698073,379.1355449,90.9740751735,1.58779714573,90.9740751735
2297.0,SC,Dorchester County,0.175,34932,24010,3521,62463,55.9,38.4,5.6,441.0,142496.0,33.1108835,-80.46385113,0.0,57.5600883,241.7889151,511.6265994,79.9213418922,-1.39489055863,-79.9213418922
2298.0,SC,Edgefield County,0.202,6842,4491,311,11644,58.8,38.6,2.7,1548.0,26347.0,33.74976233,-81.89005233,30.75189763,87.35651088,194.9631722,489.1401586,-78.34606199,1.3673967377,78.34606199
2299.0,SC,Fairfield County,-0.258,4024,6936,292,11252,35.8,61.6,2.6,1671.0,23363.0,34.34851567,-81.13153317,37.79015069,37.79015069,106.0087903,403.2559931,104.95142225,1.83174787291,104.95142225
2300.0,SC,Florence County,0.05,29498,26630,1642,57770,51.1,46.1,2.8,452.0,137948.0,33.97766944,-79.73501544,0.0,117.4423855,174.7317457,426.8782266,-87.1340160174,-1.52077546999,-87.1340160174
2301.0,SC,Georgetown County,0.13,17334,13234,951,31519,55.0,42.0,3.0,861.0,60189.0,33.4671595,-79.252183,57.2537144,96.83877725,246.7871143,486.1826363,-82.5304076836,-1.44042734709,-82.5304076836
2302.0,SC,Greenville County,0.247,125595,73338,12639,211572,59.4,34.7,5.9,142.0,467605.0,34.90777667,-82.38382625,0.0,0.0,147.7604454,396.8810537,75.6999416244,1.32121322491,75.6999416244
2303.0,SC,Greenwood County,0.218,16881,10633,1086,28600,59.0,37.2,3.9,762.0,69756.0,34.15870483,-82.15699617,61.08013654,85.66547897,173.477801,457.9008976,-77.4084095214,-1.35103161488,-77.4084095214
2304.0,SC,Hampton County,-0.191,3483,5163,148,8794,39.6,58.7,1.8,1796.0,20726.0,32.78548336,-81.14525691,57.99100967,111.8286706,275.6050462,467.3491773,101.011148801,1.76297712779,101.011148801
2305.0,SC,Horry County,0.378,83819,36731,3953,124503,67.3,29.5,3.1,234.0,282285.0,33.9038897,-78.9230284,0.0,136.2099291,208.6629523,442.5117345,-67.7901470425,-1.1831612663,-67.7901470425
2306.0,SC,Jasper County,-0.119,6100,7789,327,14216,42.9,54.8,2.3,1571.0,25833.0,32.3769712,-81.0125332,28.84768622,111.1292572,233.1118597,423.3245814,-96.8343932639,-1.69007899163,-96.8343932639
2307.0,SC,Kershaw County,0.249,17464,10293,1118,28875,60.5,35.6,3.8,838.0,62343.0,34.35169557,-80.65838129,48.359578,48.359578,102.9930935,392.5841561,-75.5816547633,1.31914872973,75.5816547633
2308.0,SC,Lancaster County,0.255,23598,13718,1401,38717,60.9,35.4,3.7,696.0,79089.0,34.72025025,-80.699067,33.87084456,62.04667379,62.04667379,353.303217,-75.2264148491,-1.31294862359,-75.2264148491
2309.0,SC,Laurens County,0.299,16770,8845,859,26474,63.3,33.4,3.4,794.0,66223.0,34.42382086,-81.98676071,58.49482039,64.86021739,141.8079644,424.5860429,72.602449287,1.26715178507,72.602449287
2310.0,SC,Lee County,-0.293,2789,5170,151,8110,34.4,63.7,1.9,1890.0,18654.0,34.13887967,-80.19698033,30.83423259,75.6517816,138.0148382,410.3086148,107.037647294,-1.86815936887,-107.037647294
2311.0,SC,Lexington County,0.368,79866,35143,6820,121829,65.6,28.8,5.5,244.0,270406.0,33.90071055,-81.26957627,0.0,28.04051993,157.2838433,454.5017153,68.4076751284,1.19393916463,68.4076751284
2313.0,SC,Marion County,-0.217,5434,8522,261,14217,38.2,59.9,1.9,1379.0,32457.0,34.62662,-79.6520285,50.02816667,93.35578134,128.6977066,355.1505405,102.532889412,-1.78953651181,-102.532889412
2314.0,SC,Marlboro County,-0.162,4257,5928,168,10353,41.1,57.3,1.6,1487.0,28145.0,33.7685186,-82.2286616,28.13393347,116.6873223,168.0108391,499.7338257,-99.3230024766,-1.73351341618,-99.3230024766
2312.0,SC,McCormick County,0.033,2651,2479,85,5215,50.8,47.5,1.6,2447.0,9943.0,34.1110085,-79.35861833,37.77146003,122.8283993,185.9256465,414.1367431,88.1088959347,-1.53779033436,-88.1088959347
2315.0,SC,Newberry County,0.226,10011,6212,572,16795,59.6,37.0,3.4,1229.0,37576.0,34.28534144,-81.55741333,50.25793163,58.58491968,128.1829906,422.6006713,-76.938311281,-1.34282685278,-76.938311281
2316.0,SC,Oconee County,0.481,24096,7979,1455,33530,71.9,23.8,4.4,734.0,74627.0,34.76686264,-83.06482873,29.03145892,64.22177731,126.539853,447.0213524,61.2492660247,-1.06900135656,-61.2492660247
2317.0,SC,Orangeburg County,-0.369,11909,26258,657,38824,30.7,67.6,1.7,631.0,91476.0,33.43054713,-80.7893728,46.65545879,68.84075854,204.0653688,495.2752945,111.653957911,-1.94872918843,-111.653957911
2318.0,SC,Pickens County,0.528,36096,10327,2448,48871,73.9,21.1,5.0,510.0,119670.0,34.82314788,-82.75502213,0.0,35.21570225,151.8001013,424.4547356,58.1295777783,-1.01455252503,-58.1295777783
2319.0,SC,Richland County,-0.329,52753,108401,8246,169400,31.1,64.0,4.8,170.0,393830.0,34.02446233,-81.00502822,0.0,0.0,139.1520383,434.8852318,-109.208090807,1.9060407544,109.208090807
2320.0,SC,Saluda County,0.318,5525,2809,225,8559,64.6,32.8,2.6,1843.0,19893.0,33.94112425,-81.71232575,41.18582839,66.00706084,168.4051831,463.3678814,71.4579836009,-1.24717709067,-71.4579836009
2321.0,SC,Spartanburg County,0.3,76101,39888,4804,120793,63.0,33.0,3.9,228.0,288745.0,34.95051681,-81.95647281,0.0,39.33272343,109.1118708,371.8903883,72.5423968763,1.26610367278,72.5423968763
2322.0,SC,Sumter County,-0.12,18733,24024,1291,44048,42.5,54.5,3.0,548.0,108052.0,33.94144113,-80.43203538,0.0,53.74119185,151.7052437,434.3136746,96.8921025793,1.69108620919,96.8921025793
2323.0,SC,Union County,0.193,7058,4727,302,12087,58.4,39.1,2.5,1480.0,28252.0,34.7187162,-81.5967826,41.75856863,75.0026303,93.33013752,379.6466726,-78.8720872156,-1.37657760983,-78.8720872156
2324.0,SC,Williamsburg County,-0.338,4863,9949,237,15049,32.3,66.1,1.5,1336.0,33620.0,33.69494,-79.702572,31.50364339,99.52920416,202.8411082,458.2939251,109.755070022,-1.91558734263,-109.755070022
2325.0,SC,York County,0.22,66245,41230,5950,113425,58.4,36.4,5.4,276.0,234635.0,34.9620473,-81.1940676,0.0,47.97643895,47.97643895,340.5768131,-77.2909670056,1.3489818563,77.2909670056
2326.0,SD,Aurora County,0.45,974,340,93,1407,69.2,24.2,6.7,2994.0,2742.0,43.67777867,-98.55393867,145.2832377,326.0193953,326.0193953,427.679309,-63.2563160496,1.10403098775,63.2563160496
2327.0,SD,Beadle County,0.376,4455,1912,405,6772,65.8,28.2,6.0,1930.0,17753.0,44.42326014,-98.324809,152.4680484,386.4351075,386.4351075,386.4351075,-67.9138675694,1.18532059685,67.9138675694
2328.0,SD,Bennett County,0.221,666,412,71,1149,58.0,35.9,6.2,2945.0,3436.0,43.1826805,-101.701699,131.8826947,448.9307293,460.099682,685.5965684,-77.2322254149,-1.34795662213,-77.2322254149
2329.0,SD,Bon Homme County,0.471,2105,704,165,2974,70.8,23.7,5.5,2680.0,7029.0,42.9660758,-97.8351462,116.1308115,227.7790486,227.7790486,413.4619653,61.9007717045,-1.08037227577,-61.9007717045
2330.0,SD,Brookings County,0.147,6748,4879,1053,12680,53.2,38.5,8.3,1367.0,32629.0,44.34625029,-96.75312186,77.32291562,266.7643786,266.7643786,266.7643786,-81.5468880356,-1.42326169098,-81.5468880356
2331.0,SD,Brown County,0.259,9613,5452,1048,16113,59.7,33.8,6.5,1237.0,37331.0,45.571794,-98.30632162,174.0920817,381.3618582,381.3618582,381.3618582,-74.9892660369,1.308809596,74.9892660369
2332.0,SD,Brule County,0.434,1565,571,152,2288,68.4,25.0,6.7,2819.0,5293.0,43.76453467,-99.096849,189.3267931,361.1303926,361.1303926,465.3413816,-64.2783206175,1.12186833243,64.2783206175
2333.0,SD,Buffalo County,-0.255,171,296,23,490,34.9,60.4,4.7,3051.0,2020.0,44.064873,-99.251509,206.0732621,394.5247113,394.5247113,467.5295036,-104.773585151,-1.82864403,-104.773585151
2334.0,SD,Butte County,0.613,3355,693,298,4346,77.2,15.9,6.9,2423.0,10228.0,44.7414852,-103.5939502,99.13725284,536.8928582,570.9354948,825.0437196,52.19325996,0.910944233651,52.19325996
2335.0,SD,Campbell County,0.721,704,105,22,831,84.7,12.6,2.6,3089.0,1396.0,45.797875,-100.1170483,258.3618901,590.1656676,590.1656676,524.5154547,-43.8628958798,0.765551952562,43.8628958798
2336.0,SD,Charles Mix County,0.422,2382,935,116,3433,69.4,27.2,3.4,2499.0,9216.0,43.1166385,-98.48985375,152.7132034,274.8548625,274.8548625,449.9350658,-65.0390796142,-1.13514608173,-65.0390796142
2337.0,SD,Clark County,0.447,1139,398,120,1657,68.7,24.0,7.2,2938.0,3585.0,44.8434758,-97.7581396,154.9845398,335.4972449,335.4972449,335.4972449,-63.4486306411,-1.10738751057,-63.4486306411
2338.0,SD,Clay County,-0.098,2109,2608,352,5069,41.6,51.4,6.9,2167.0,14131.0,42.9175488,-97.0203604,84.2540668,191.3368847,191.3368847,363.9361525,95.6240131805,1.66895387397,95.6240131805
2339.0,SD,Codington County,0.393,7764,3174,731,11669,66.5,27.2,6.2,1509.0,27606.0,44.99494557,-97.21017314,153.7938778,291.4378468,291.4378468,291.4378468,-66.8587025705,1.16690449347,66.8587025705
2340.0,SD,Corson County,0.045,588,535,52,1175,50.0,45.5,4.4,2899.0,4077.0,45.77193925,-100.9209295,246.9170459,624.8076602,624.8076602,586.2803361,87.4208189484,-1.52578112544,-87.4208189484
2341.0,SD,Custer County,0.461,3290,1120,306,4716,69.8,23.7,6.5,2578.0,8339.0,43.71214375,-103.299127,49.94948157,436.8006405,463.2254243,792.5565122,62.5483454815,1.09167457033,62.5483454815
2342.0,SD,Davison County,0.353,5157,2355,440,7952,64.9,29.6,5.5,1846.0,19769.0,43.656958,-98.10832833,109.3325167,304.049335,304.049335,395.4152382,69.329081309,-1.21002073622,-69.329081309
2343.0,SD,Day County,0.237,1627,974,146,2747,59.2,35.5,5.3,2795.0,5613.0,45.33417525,-97.51859875,179.3986127,317.064814,317.064814,317.064814,76.2904546919,1.33151962222,76.2904546919
2344.0,SD,Deuel County,0.383,1366,570,144,2080,65.7,27.4,6.9,2875.0,4380.0,44.6887504,-96.6008098,116.0229958,246.4060532,246.4060532,246.4060532,-67.4803661879,1.17775457043,67.4803661879
2345.0,SD,Dewey County,-0.096,723,887,97,1707,42.4,52.0,5.7,2801.0,5538.0,45.230885,-101.1563285,189.9460096,591.9871777,591.9871777,601.7398761,-95.5088786712,1.6669443977,95.5088786712
2346.0,SD,Douglas County,0.701,1338,214,53,1605,83.4,13.3,3.3,2982.0,2970.0,43.3776998,-98.4308082,138.9975525,293.5529137,293.5529137,432.157834,45.4927106983,-0.793997587343,-45.4927106983
2347.0,SD,Edmunds County,0.549,1433,380,105,1918,74.7,19.8,5.5,2902.0,4026.0,45.453433,-99.2938982,231.2341027,524.0155111,524.0155111,456.7001821,-56.7015641921,-0.989628986183,-56.7015641921
2348.0,SD,Fall River County,0.475,2511,821,231,3563,70.5,23.0,6.5,2688.0,6971.0,43.2573365,-103.532619,101.3996894,382.9204458,409.7025898,758.1661194,61.6406499718,1.07583229508,61.6406499718
2349.0,SD,Faulk County,0.585,858,204,56,1118,76.7,18.2,5.0,3018.0,2377.0,45.05634467,-99.14529517,246.5296411,479.948773,479.948773,443.7803066,54.1970099884,0.945916269034,54.1970099884
2350.0,SD,Grant County,0.396,2381,970,211,3562,66.8,27.2,5.9,2656.0,7259.0,45.14644238,-96.71237088,166.277312,252.4218698,252.4218698,252.4218698,-66.6716438956,-1.1636397037,-66.6716438956
2351.0,SD,Gregory County,0.578,1600,391,100,2091,76.5,18.7,4.8,2885.0,4265.0,43.1991242,-99.2768144,210.4157073,328.1543247,328.1543247,502.6102939,54.6900041048,0.954520639558,54.6900041048
2352.0,SD,Haakon County,0.823,936,77,31,1044,89.7,7.4,3.0,3062.0,1939.0,44.208398,-101.57895,103.9861793,550.3531277,563.9082953,645.9533744,-34.6137572741,0.604124030919,34.6137572741
2353.0,SD,Hamlin County,0.542,2051,555,156,2762,74.3,20.1,5.7,2768.0,5918.0,44.65420367,-97.250111,118.4186029,297.8740562,297.8740562,297.8740562,-57.1801084292,0.997981158737,57.1801084292
2354.0,SD,Hand County,0.581,1391,334,93,1818,76.5,18.4,5.1,2948.0,3388.0,44.46643633,-99.050323,205.1860966,420.5184922,420.5184922,442.3939004,54.4790919109,0.950839527343,54.4790919109
2355.0,SD,Hanson County,0.535,1497,424,85,2006,74.6,21.1,4.2,2949.0,3377.0,43.67261,-97.760245,81.27751817,292.1499399,292.1499399,369.1102738,-57.6560885868,-1.00628857966,-57.6560885868
2356.0,SD,Harding County,0.853,694,38,37,769,90.2,4.9,4.8,3093.0,1316.0,45.5777965,-103.7026935,185.2033536,624.8667717,661.9415507,869.6488702,31.4605191958,0.549089644354,31.4605191958
2357.0,SD,Hughes County,0.333,5174,2449,550,8173,63.3,30.0,6.8,1956.0,17450.0,44.36839667,-99.92946133,236.775582,455.6461264,455.6461264,513.2421418,-70.5490352171,1.23131294864,70.5490352171
2358.0,SD,Hutchinson County,0.542,2517,692,156,3365,74.8,20.6,4.6,2660.0,7187.0,43.32731629,-97.77146029,89.85767766,258.6617422,258.6617422,387.6336631,57.1801084292,0.997981158737,57.1801084292
2359.0,SD,Hyde County,0.606,543,125,22,690,78.7,18.1,3.2,3086.0,1437.0,44.53676767,-99.52132733,242.5611751,448.873686,448.873686,478.1960201,52.6991644982,-0.919773933544,-52.6991644982
2360.0,SD,Jackson County,0.364,722,323,50,1095,65.9,29.5,4.6,2961.0,3191.0,43.758072,-101.4955665,113.0127721,511.1151344,523.3171157,650.5022676,68.6539460494,1.19823740305,68.6539460494
2361.0,SD,Jerauld County,0.397,648,264,55,967,67.0,27.3,5.7,3047.0,2047.0,44.08628467,-98.50418633,148.8582488,361.3455621,361.3455621,409.1763767,-66.6092325482,1.16255042019,66.6092325482
2362.0,SD,Jones County,0.682,450,69,39,558,80.6,12.4,7.0,3108.0,1013.0,43.909021,-100.729506,170.8758977,469.249464,469.249464,586.6493022,46.9998715237,0.820302506103,46.9998715237
2363.0,SD,Kingsbury County,0.383,1680,703,168,2551,65.9,27.6,6.5,2825.0,5220.0,44.38788575,-97.37661613,95.9961825,313.5031713,313.5031713,313.5031713,-67.4803661879,1.17775457043,67.4803661879
2364.0,SD,Lake County,0.254,4038,2314,434,6786,59.5,34.1,6.4,2312.0,11771.0,44.017458,-97.0662208,47.93883244,302.616563,302.616563,302.616563,75.2856614582,1.31398267199,75.2856614582
2365.0,SD,Lawrence County,0.343,7411,3356,1075,11842,62.6,28.3,9.1,1630.0,24397.0,44.44357783,-103.7303832,84.14005567,502.0901089,536.6181376,799.0230518,69.9402439494,1.22068753656,69.9402439494
2366.0,SD,Lincoln County,0.294,15499,8076,1656,25231,61.4,32.0,6.6,1006.0,48296.0,43.30065986,-96.70527857,39.04324552,225.8556993,225.8556993,317.1951504,72.9024173127,1.27238721477,72.9024173127
2367.0,SD,Lyman County,0.428,977,369,75,1421,68.8,26.0,5.2,2921.0,3789.0,43.85483133,-99.755309,242.8487067,405.2819821,405.2819821,512.7587721,64.6592980761,-1.12851764346,-64.6592980761
2370.0,SD,Marshall County,0.155,1056,754,137,1947,54.2,38.7,7.0,2859.0,4671.0,45.808836,-99.16130267,196.664723,554.1428699,554.1428699,451.2060012,81.083203747,1.41516887345,81.083203747
2368.0,SD,McCook County,0.452,1794,623,170,2587,69.3,24.1,6.5,2797.0,5610.0,45.73526117,-97.612166,136.961676,331.4043603,331.4043603,331.4043603,63.1279255437,-1.10179015069,-63.1279255437
2369.0,SD,McPherson County,0.616,892,192,53,1137,78.5,16.9,4.7,3011.0,2439.0,43.6365736,-97.3656528,49.4506163,275.9854198,275.9854198,342.3128047,-51.9753819454,-0.907141544928,-51.9753819454
2371.0,SD,Meade County,0.535,8441,2223,957,11621,72.6,19.1,8.3,1559.0,26052.0,44.4675498,-102.9294594,49.56364677,525.6324398,551.889373,747.7216738,-57.6560885868,1.00628857966,57.6560885868
2372.0,SD,Mellette County,0.241,402,238,43,683,58.9,34.8,6.3,3043.0,2101.0,43.5948195,-100.733565,177.0804364,449.5683767,449.5683767,596.5883664,-76.054431323,1.32740023732,76.054431323
2373.0,SD,Miner County,0.4,706,281,77,1064,66.4,26.4,7.2,3023.0,2326.0,44.01731325,-97.642973,82.37325934,323.4524388,323.4524388,345.8071151,-66.4218215218,1.15927948073,66.4218215218
2374.0,SD,Minnehaha County,0.146,42043,30610,5610,78263,53.7,39.1,7.2,357.0,175037.0,43.65035093,-96.75305971,0.0,264.7995673,264.7995673,298.4445583,81.6048087433,1.42427259803,81.6048087433
2375.0,SD,Moody County,0.234,1729,1042,159,2930,59.0,35.6,5.5,2729.0,6446.0,43.968708,-96.68294025,35.81931025,276.678297,276.678297,276.678297,76.4673164632,1.33460644245,76.4673164632
2376.0,SD,Oglala Lakota County,-0.782,241,2504,151,2896,8.3,86.5,5.2,565.0,104347.0,44.02491877,-102.8527875,0.0,483.310135,506.3072385,749.9385789,-141.444060022,2.46866455478,141.444060022
2377.0,SD,Pennington County,0.329,29804,14074,3863,47741,62.4,29.5,8.1,2976.0,3037.0,45.5700845,-102.4774983,174.2589396,652.5194397,679.4709363,705.7922955,70.791909193,-1.23555189919,-70.791909193
2378.0,SD,Perkins County,0.713,1333,188,85,1606,83.0,11.7,5.3,3021.0,2359.0,45.14267275,-99.876387,266.9956648,519.5790924,519.5790924,501.1980446,-44.5204692285,0.777028772571,44.5204692285
2379.0,SD,Potter County,0.64,1069,215,51,1335,80.1,16.1,3.8,2414.0,10303.0,45.4801252,-96.9280172,162.5440981,273.4202828,273.4202828,273.4202828,50.2081805004,-0.876298061168,-50.2081805004
2380.0,SD,Roberts County,0.155,2142,1539,205,3886,55.1,39.6,5.3,3024.0,2324.0,44.005714,-98.13134333,117.6849678,338.6805892,338.6805892,383.2579481,-81.083203747,1.41516887345,81.083203747
2381.0,SD,Sanborn County,0.514,819,241,63,1123,72.9,21.5,5.6,2172.0,14059.0,43.188468,-102.538139,96.34260651,413.8561135,428.2115489,749.5830637,-59.0693630069,-1.03095487153,-59.0693630069
2382.0,SD,Spink County,0.317,1854,919,178,2951,62.8,31.1,6.0,2714.0,6611.0,45.04220464,-98.349275,200.29128,381.1082103,381.1082103,381.1082103,71.5184057293,-1.24823165575,-71.5184057293
2383.0,SD,Stanley County,0.523,1148,329,90,1567,73.3,21.0,5.7,2983.0,2969.0,44.45015033,-100.7262937,176.3188809,507.2295229,507.2295229,574.4149404,-58.4662984373,1.02042940918,58.4662984373
2384.0,SD,Sully County,0.63,679,137,45,861,78.9,15.9,5.2,3087.0,1427.0,44.762747,-100.0692245,236.4308625,495.7922088,495.7922088,518.453448,50.9498774638,0.889243115232,50.9498774638
2385.0,SD,Todd County,-0.479,487,1505,133,2125,22.9,70.8,6.2,2448.0,9942.0,43.26700333,-100.6674383,195.3852963,426.107587,426.107587,603.5837259,118.620110788,-2.07031149233,-118.620110788
2386.0,SD,Tripp County,0.611,2069,462,99,2630,78.7,17.6,3.8,2807.0,5485.0,43.324656,-99.800711,249.1613354,370.3699324,370.3699324,535.8629489,-52.3381553507,0.913473135289,52.3381553507
